"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","qtz","fld","mica","claymin","glauc","hvy_min","maf","gbbro","baslt","andest","granit","ign_rck","schst","bluschst","slte","chrt","dolmt","limstn","mudstn","sndstn","phspht","trrg","carb","glacl","artif_F","spoil_F","wood","ool","pelag","frm","bnth_frm","plnk_frm","ptr","nan","calc_ooz","sil_ooz","ooz","diat","rad","anmne_F","crlrf","crl","crl_dbr","sol_crl","sftcrl_F","shl","shl_dbr","bryz","brach","echndrm_F","echnd","asterd_F","ophiurd_F","holoth","snd_dollr","crinod_F","mlsc","biv","gstrpd","rzr_clm","oyst","scllp","scphpd","spng_F","crustac","shrmp_F","crab","brncl","annld_F","srpul","wrm_F","wrm_tbe_F","bioturb_F","burw_F","pit_F","fces","motl_F","crnalg","halmda","klp_F","plnt_F","seagrs_F","sft_alg_F","peat","orgcbn","gas","odr","h2s","defrmn_F","flasr_bed_F","gradd_F","lamintd_F","lenticlr_bed_F","planr_bed_F","ripl","scour","wvy_bed_F","lmp_F","mudlmp_F","nod_F","SamplePhase"
+38.90667, -75.04528,13,0,0,"WH-20-5W-70: (00015016)",241,60654,55668,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.92194, -75.04667,11,0,0,"WH-20-5W-70: (00015017)",241,60655,55669,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.92556, -75.06416,12,0,0,"WH-20-5W-70: (00015018)",241,60656,55670,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.91472, -75.06583,13,0,0,"WH-20-5W-70: (00015019)",241,60657,55671,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.90167, -75.06028,14,0,0,"WH-20-5W-70: (00015020)",241,60658,55672,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97333, -75.05945,13,0,0,"WH-20-5W-70: (00015021)",241,60659,55673,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.87194, -75.05945,13,0,0,"WH-20-5W-70: (00015022)",241,60660,55674,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.84333, -75.05722,25,0,0,"WH-20-5W-70: (00015024)",241,60662,55676,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.86417, -75.07111,24,0,0,"WH-20-5W-70: (00015025)",241,60663,55677,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.88278, -75.07445,17,0,0,"WH-20-5W-70: (00015026)",241,60664,55678,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.90222, -75.07555,14,0,0,"WH-20-5W-70: (00015027)",241,60665,55679,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.92056, -75.07722,15,0,0,"WH-20-5W-70: (00015028)",241,60666,55680,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.84444, -75.08611,28,0,0,"WH-20-5W-70: (00015029)",241,60667,55681,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.78611, -75.10861,-99,0,0,"WH-5-1-71: (00015046)",241,60684,55698,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.79000, -75.10333,-99,0,0,"WH-5-1-71: (00015053)",241,60691,55705,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99472, -75.08750,8,0,0,"WH-20-3-71: (00015075)",241,60713,55727,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99445, -75.06583,8,0,0,"WH-20-3-71: (00015076)",241,60714,55728,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99667, -75.01583,7,0,0,"WH-20-3-71: (00015078)",241,60716,55730,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99500, -74.99306,8,0,0,"WH-20-3-71: (00015079)",241,60717,55731,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 74.6,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99417, -74.97806,6,0,0,"WH-20-3-71: (00015080)",241,60718,55732,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97583, -74.97972,7,0,0,"WH-20-3-71: (00015081)",241,60719,55733,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97528, -75.00500,4,0,0,"WH-20-3-71: (00015082)",241,60720,55734,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97805, -75.02722,8,0,0,"WH-20-3-71: (00015083)",241,60721,55735,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97833, -75.05473,8,0,0,"WH-20-3-71: (00015084)",241,60722,55736,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97722, -75.07611,10,0,0,"WH-20-3-71: (00015085)",241,60723,55737,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97611, -75.08833,11,0,0,"WH-20-3-71: (00015086)",241,60724,55738,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.95778, -75.08222,13,0,0,"WH-20-3-71: (00015087)",241,60725,55739,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.95778, -75.05833,9,0,0,"WH-20-3-71: (00015088)",241,60726,55740,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.95833, -75.03333,10,0,0,"WH-20-3-71: (00015089)",241,60727,55741,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.96083, -75.00723,5,0,0,"WH-20-3-71: (00015090)",241,60728,55742,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.96167, -74.98278,7,0,0,"WH-20-3-71: (00015091)",241,60729,55743,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93250, -75.00333,4,0,0,"WH-20-3S-71: (00015093)",241,60731,55745,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93417, -75.02472,10,0,0,"WH-20-3S-71: (00015094)",241,60732,55746,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93250, -75.04667,11,0,0,"WH-20-3S-71: (00015095)",241,60733,55747,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93444, -75.07000,12,0,0,"WH-20-3S-71: (00015096)",241,60734,55748,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93722, -75.09111,13,0,0,"WH-20-3S-71: (00015097)",241,60735,55749,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.91361, -75.08945,16,0,0,"WH-20-5-70: (00015098)",241,60736,55750,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.89333, -75.09000,20,0,0,"WH-20-5-70: (00015099)",241,60737,55751,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.87222, -75.08861,30,0,0,"WH-20-5-70: (00015100)",241,60738,55752,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.94722, -75.12083,13,0,0,"WH-20-2-71: (00015103)",241,60741,55755,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.95833, -75.12334,15,0,0,"WH-20-2-71: (00015104)",241,60742,55756,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.97833, -75.14222,11,0,0,"WH-20-2-71: (00015106)",241,60744,55758,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.98833, -75.15222,11,0,0,"WH-20-2-71: (00015107)",241,60745,55759,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99722, -75.15694,11,0,0,"WH-20-2-71: (00015108)",241,60746,55760,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.00361, -75.16500,13,0,0,"WH-20-2-71: (00015109)",241,60747,55761,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01278, -75.16722,13,0,0,"WH-20-2-71: (00015110)",241,60748,55762,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02278, -75.16666,12,0,0,"WH-20-2-71: (00015111)",241,60749,55763,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.03333, -75.18278,11,0,0,"WH-20-2-71: (00015112)",241,60750,55764,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.04250, -75.16972,11,0,0,"WH-20-2-71: (00015113)",241,60751,55765,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.05305, -75.17111,13,0,0,"WH-20-2-71: (00015114)",241,60752,55766,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01222, -75.09055,7,0,0,"WH-20-3-71: (00015115)",241,60753,55767,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01139, -75.07500,5,0,0,"WH-20-3-71: (00015116)",241,60754,55768,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01250, -75.05889,5,0,0,"WH-20-3-71: (00015117)",241,60755,55769,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01250, -75.04250,15,0,0,"WH-20-3-71: (00015118)",241,60756,55770,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01445, -75.02695,4,0,0,"WH-20-3-71: (00015119)",241,60757,55771,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01389, -75.01028,4,0,0,"WH-20-3-71: (00015120)",241,60758,55772,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01194, -74.99277,7,0,0,"WH-20-3-71: (00015121)",241,60759,55773,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 65.3,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.01083, -74.97639,6,0,0,"WH-20-3-71: (00015122)",241,60760,55774,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 65.3,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02833, -74.96639,3,0,0,"WH-20-3-71: (00015123)",241,60761,55775,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02611, -74.98361,6,0,0,"WH-20-3-71: (00015124)",241,60762,55776,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02555, -75.00056,4,0,0,"WH-20-3-71: (00015125)",241,60763,55777,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02528, -75.01889,3,0,0,"WH-20-3-71: (00015126)",241,60764,55778,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02555, -75.03528,7,0,0,"WH-20-3-71: (00015127)",241,60765,55779,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02722, -75.05222,7,0,0,"WH-20-3-71: (00015128)",241,60766,55780,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02500, -75.07000,6,0,0,"WH-20-3-71: (00015129)",241,60767,55781,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02667, -75.08667,6,0,0,"WH-20-3-71: (00015130)",241,60768,55782,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93167, -74.84695,-99,0,0,"WH-20-2-72: (00015131)",241,60769,55783,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.93222, -74.82111,-99,0,0,"WH-20-2-72: (00015132)",241,60770,55784,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.96444, -74.79278,-99,0,0,"WH-20-2-72: (00015134)",241,60772,55786,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.98028, -74.75584,-99,0,0,"WH-20-2-72: (00015136)",241,60774,55788,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.94695, -74.77778,-99,0,0,"WH-20-2-720: (00015138)",241,60776,55790,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.94833, -74.78833,-99,0,0,"WH-20-2-72: (00015139)",241,60777,55791,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.91639, -74.80695,-99,0,0,"WH-20-2-72: (00015140)",241,60778,55792,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.91611, -74.83417,-99,0,0,"WH-20-2-720: (00015141)",241,60779,55793,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.91750, -74.85250,-99,0,0,"WH-20-2-72: (00015142)",241,60780,55794,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.89944, -74.88028,-99,0,0,"WH-20-2-720: (00015143)",241,60781,55795,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.90167, -74.85056,-99,0,0,"WH-20-2-72: (00015144)",241,60782,55796,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.89889, -74.81861,-99,0,0,"WH-20-2-72: (00015145)",241,60783,55797,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.90000, -74.78972,-99,0,0,"WH-20-2-720: (00015146)",241,60784,55798,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.88833, -74.83639,-99,0,0,"WH-20-2-720: (00015148)",241,60786,55799,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99055, -74.73917,-99,0,0,"WH-20-2-72: (00015149)",241,60787,55800,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99028, -74.76750,-99,0,0,"WH-20-2-72: (00015150)",241,60788,55801,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.95806, -74.73778,-99,0,0,"WH-20-2-72: (00015151)",241,60789,55802,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.94250, -74.74973,-99,0,0,"WH-20-2-72: (00015153)",241,60791,55804,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.92667, -74.73389,-99,0,0,"WH-20-2-72: (00015154)",241,60792,55805,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.92722, -74.73528,-99,0,0,"WH-20-2-72: (00015155)",241,60793,55806,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
