"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","Terrigenous","Carbonate","Igneous","Volcanic","Metamorphic","Mineralized","AuthFeMn","Ooze","Carbon","GeochemSignal","Forams","OtherCalcPelag","SilcPelag","Shell","Coral","HardPlant","SamplePhase"
+26.11972, -80.07584,37,0,0,"WH-5-01-00;H-10964: (00061770)",241,73679,69005,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,"  "
+26.12806, -80.07500,39,0,0,"WH-5-01-00;H-10964: (00061771)",241,73680,69006,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,"  "
+26.11500, -80.08389,22,0,0,"WH-5-01-00;H-10964: (00061774)",241,73683,69009,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+26.11000, -80.07806,35,0,0,"WH-5-01-00;H-10964: (00061775)",241,73684,69010,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,"  "
+33.16250, -79.00389,6,0,0,"H-10946: (00061777)",241,73686,69012,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.16195, -79.03833,5,0,0,"H-10946: (00061778)",241,73687,69013,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.17111, -79.05278,5,0,0,"H-10946: (00061779)",241,73688,69014,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.18139, -79.05861,5,0,0,"H-10946: (00061780)",241,73689,69015,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.21750, -79.03389,5,0,0,"H-10946: (00061781)",241,73690,69016,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+35.28333, -75.21667,27,0,0,"1883: (00061782)",241,73691,69017,"","", 14,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+36.68750, -74.66389,122,0,0,"1883: (00061783)",241,73692,69018,"","",  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,"  "
+39.81667, -68.47500,2683,0,0,"1883: (00061785)",241,73694,69020,"","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+39.81667, -68.47500,2683,0,0,"1883: (00061785)",241,73694,69020,"","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22, 65,  0,  0,  0,  0,"  "
+42.38334, -66.38333,258,0,0,"1883: (00061787)",241,73696,69022,"","",  0,  0, 19, 11,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+39.71389, -71.02222,1829,0,0,"1883: (00061790)",241,73699,69025,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,"surface_view  "
+39.48333, -70.97778,2454,0,0,"1883: (00061791)",241,73700,69026,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"surface_view  "
+39.37222, -70.87222,2654,0,0,"1883: (00061792)",241,73701,69027,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"surface_view  "
+39.37222, -70.87222,2654,0,0,"1883: (00061792)",241,73701,69027,"","SFT",  0,  0,  0,  0,  0,  0,  0, 91,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+37.93889, -70.95834,3506,0,0,"1883: (00061793)",241,73702,69028,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"surface_view  "
+35.26667, -75.04166,88,0,0,"1883: (00061794)",241,73703,69029,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+35.33333, -75.33334,26,0,0,"1883: (00061796)",241,73705,69032,"","", 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"snd  "
+39.42500, -71.73333,1575,0,0,"1884: (00061800)",241,73708,69035,"","SFT", 12,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,"surface_view  "
+39.57084, -71.68750,1289,0,0,"1884: (00061802)",241,73710,69037,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 94,  0,  0,  0,  0,  0,"surface_view  "
+39.99166, -70.51250,783,0,0,"1884: (00061806)",241,73714,69041,"","SFT",  6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 82, 12,  0,  0,  0,  0,"surface_view  "
+39.97500, -70.50000,702,0,0,"1884: (00061807)",241,73715,69042,"","SFT", 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 77,  0,  0,  0,  0,  0,"surface_view  "
+39.09167, -70.74167,2789,0,0,"1884: (00061808)",241,73716,69043,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+39.09167, -70.74167,2789,0,0,"1884: (00061808)",241,73716,69043,"","SFT",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+39.05416, -70.84583,2811,0,0,"1884: (00061809)",241,73717,69044,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+39.05416, -70.84583,2811,0,0,"1884: (00061809)",241,73717,69044,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,"surface_view  "
+36.27500, -68.35555,4707,0,0,"1884: (00061810)",241,73718,69045,"","",  0,  0,  0,  0,  0,  0,  0, 40,  0,  0, 60,  0,  0,  0,  0,  0,"surface_view  "
+36.09167, -69.86250,4594,0,0,"1884: (00061811)",241,73719,69046,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+36.09167, -69.86250,4594,0,0,"1884: (00061811)",241,73719,69046,"","SFT.LTH",  0,  0, 35, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+37.64444, -73.27500,2602,0,0,"1884: (00061813)",241,73720,69047,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"surface_view  "
+37.64444, -73.27500,2602,0,0,"1884: (00061813)",241,73720,69047,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0,  0,  0,"surface_view  "
+38.45000, -73.03333,2136,0,0,"1884: (00061814)",241,73721,69049,"","",  0,  0,  0,  0,  0,  0,  0, 47,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+38.45000, -73.03333,2136,0,0,"1884: (00061814)",241,73721,69049,"","SFT",  0,  0,  0,  0,  0,  0,  0, 65,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+40.18333, -69.86667,97,0,0,"1884: (00061816)",241,73723,69051,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,"surface_view  "
+37.12778, -74.59444,128,0,0,"1884: (00061817)",241,73724,69052,"","SFT.LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"surface_view  "
+37.12778, -74.59444,128,0,0,"1884: (00061817)",241,73724,69052,"","SFT.LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 61,  0,  0,"surface_view  "
+37.12778, -74.59444,128,0,0,"1884: (00061817)",241,73724,69052,"","SFT.LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"surface_view  "
+37.12778, -74.59444,128,0,0,"1884: (00061817)",241,73724,69052,"","SFT.LTH",  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+35.33611, -75.23333,27,0,0,"1884: (00061818)",241,73725,69053,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 95,  0,  0,"surface_view  "
+35.34167, -75.29166,31,0,0,"1884: (00061819)",241,73726,69054,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.34167, -75.29166,31,0,0,"1884: (00061819)",241,73726,69054,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"surface_view  "
+35.34444, -75.31111,29,0,0,"1884: (00061820)",241,73727,69055,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.34444, -75.31111,29,0,0,"1884: (00061820)",241,73727,69055,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 67,  0,  0,"surface_view  "
+35.34722, -75.33056,29,0,0,"1884: (00061821)",241,73728,69056,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.34722, -75.33056,29,0,0,"1884: (00061821)",241,73728,69056,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 67,  0,  0,"surface_view  "
+35.35000, -75.35833,29,0,0,"1884: (00061822)",241,73729,69057,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.35000, -75.35833,29,0,0,"1884: (00061822)",241,73729,69057,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 64,  0,  0,"surface_view  "
+35.37500, -75.43333,13,0,0,"1884: (00061823)",241,73730,69058,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 88,  0,  0,"surface_view  "
+35.38055, -75.41666,13,0,0,"1884: (00061824)",241,73731,69059,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"surface_view  "
+35.42500, -75.34167,27,0,0,"1884: (00061825)",241,73732,69060,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.70000, -74.90833,79,0,0,"1884: (00061827)",241,73734,69062,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 67,  0,  0,"surface_view  "
+40.03333, -68.84167,1000,0,0,"1884: (00061829)",241,73736,69064,"","SFT", 21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0,"surface_view  "
+32.91667, -77.90000,144,0,0,"1885: (00061830)",241,73737,69065,"","SFT", 33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 67,  0,  0,"surface_view  "
+32.90000, -77.89167,161,0,0,"1885: (00061831)",241,73738,69066,"","",  0,  0,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+32.88334, -77.88333,181,0,0,"1885: (00061832)",241,73739,69067,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+32.88334, -77.88333,181,0,0,"1885: (00061832)",241,73739,69067,"","SFT",  6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 11,  0,  0, 20,  0,  0,"surface_view  "
+32.71667, -77.85000,291,0,0,"1885: (00061833)",241,73740,69068,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+32.71667, -77.85000,291,0,0,"1885: (00061833)",241,73740,69068,"","SFT.LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"surface_view  "
+31.43333, -79.43333,505,0,0,"1885: (00061852)",241,73741,69069,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40, 60,  0,"surface_view  "
+31.43333, -79.43333,505,0,0,"1885: (00061852)",241,73741,69069,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"surface_view  "
+37.05556, -74.52778,190,0,0,"1885: (00061853)",241,73742,69070,"","",  0,  0,  0,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+41.81667, -65.82500,132,0,0,"1885: (00061874)",241,73744,69072,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"surface_view  "
+40.70000, -66.55000,1558,0,0,"1885: (00061876)",241,73746,69074,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,"surface_view  "
+39.74166, -70.51250,1977,0,0,"1885: (00061877)",241,73747,69075,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,"surface_view  "
+39.25834, -71.41666,2622,0,0,"1885: (00061878)",241,73748,69076,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+39.30833, -71.39167,2601,0,0,"1885: (00061879)",241,73749,69077,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+40.48333, -66.06667,3225,0,0,"1885: (00061880)",241,73750,69078,"","",  0,  0,  0,  0,  0,  0,  0, 60,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+40.48333, -66.06667,3225,0,0,"1885: (00061880)",241,73750,69078,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,"surface_view  "
+35.01667, -75.20000,293,0,0,"1885: (00061882)",241,73752,69080,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.13334, -75.09167,115,0,0,"1885: (00061883)",241,73753,69081,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+35.13334, -75.09167,115,0,0,"1885: (00061883)",241,73753,69081,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"surface_view  "
+34.95000, -75.72500,27,0,0,"1885: (00061885)",241,73755,69083,"","SFT",  8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 53,  0,  0,"surface_view  "
+34.85000, -75.67083,40,0,0,"1885: (00061886)",241,73756,69084,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+34.85000, -75.67083,40,0,0,"1885: (00061886)",241,73756,69084,"","SFT", 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"surface_view  "
+33.63334, -77.60000,27,0,0,"1885: (00061888)",241,73758,69086,"","",  9,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 61,  0,  0,"surface_view  "
+30.97500, -79.64167,538,0,0,"1886: (00061890)",241,73759,69087,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,"surface_view  "
+38.98333, -70.11667,2824,0,0,"1886: (00061895)",241,73762,69090,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"surface_view  "
+38.49166, -70.90833,3206,0,0,"1886: (00061896)",241,73763,69091,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+38.40000, -71.21667,2954,0,0,"1886: (00061897)",241,73764,69092,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+38.40000, -71.21667,2954,0,0,"1886: (00061897)",241,73764,69092,"","SFT",  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,  0, 75,  0,  0,  0,  0,"surface_view  "
+36.58333, -74.05833,2266,0,0,"1886: (00061898)",241,73765,69093,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+36.58333, -74.05833,2266,0,0,"1886: (00061898)",241,73765,69093,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"surface_view  "
+36.75000, -74.46667,1428,0,0,"1886: (00061899)",241,73766,69094,"","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,  0,"surface_view  "
+36.75000, -74.46667,1428,0,0,"1886: (00061899)",241,73766,69094,"","SFT",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0, 12,  0,  0,"surface_view  "
+37.38334, -73.88333,1538,0,0,"1886: (00061900)",241,73767,69095,"","SFT", 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 57,  0,  0,"surface_view  "
+40.72972, -72.58995,-99,0,.1,"97032:019b",246,74247,69575,"VanVeenGrab","",  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,"  "
+41.26612, -72.18753,-99,0,0,"NB-2:GRAVEL1",247,74363,69691,"EckmanDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+41.26785, -72.15903,-99,0,0,"NB-47:GRAVEL2",247,74364,69692,"EckmanDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"surface_view  "
+41.27076, -72.15822,-99,0,0,"NB-46:RIPPLES2",247,74368,69696,"EckmanDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 52,  0,  0,"surface_view  "
+41.27921, -72.18453,-99,0,0,"NB-28:MUD_RIP4",247,74373,69701,"EckmanDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0,"surface_view  "
+42.56667, -69.53333,280,0,-99,"1000: GOS   9:",266,75411,70855,"","", 15,  0,  0,  0,  0,  0,  0,  0,  0,  0, 80,  0,  0,  2,  0,  0," "
+41.47500, -70.75833,20,0,-99,"1001: GOS  10:",266,75412,70856,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0," "
+41.47667, -70.75833,10,0,-99,"1002: GOS  10:",266,75413,70857,"","", 96,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.47667, -70.76667,21,0,-99,"1003: GOS  10:",266,75414,70858,"","", 93,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0," "
+41.46000, -70.86167,22,0,-99,"1004: GOS  10:",266,75415,70859,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.46000, -70.86167,22,0,-99,"1005: GOS  10:",266,75416,70860,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.53500, -70.78333,18,0,-99,"1006: GOS  10:",266,75417,70861,"","", 90,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  3,  0,  0," "
+41.44167, -70.70500,37,0,-99,"1007: GOS  11:",266,75418,70862,"","", 93,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0," "
+41.36333, -70.80333,26,0,-99,"1008: GOS  11:",266,75419,70863,"","", 94,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  5,  0,  0," "
+41.41333, -70.78167,15,0,-99,"1009: GOS  11:",266,75420,70864,"","", 86,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 10,  0,  0," "
+41.50167, -70.66667,25,0,-99,"1010: GOS  11:",266,75421,70865,"","", 92,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0,"  "
+41.47500, -70.49833,21,0,-99,"1011: GOS  12:",266,75422,70866,"","", 95,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0," "
+41.45000, -70.25167,20,0,-99,"1012: GOS  12:",266,75423,70867,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.50667, -70.02333,18,0,-99,"1013: GOS  12:",266,75424,70868,"","", 96,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.68333, -69.90000,20,0,-99,"1014: GOS  12:",266,75425,70869,"","", 93,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+42.66667, -70.50000,92,0,-99,"1015: GOS  12:",266,75426,70870,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+42.99667, -70.49333,95,0,-99,"1018: GOS  12:",266,75429,70873,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.31500, -70.45667,37,0,-99,"1021: GOS  12:",266,75432,70875,"","", 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+43.50000, -70.02000,117,0,-99,"1024: GOS  12:",266,75435,70877,"","", 95,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.50000, -70.02000,117,0,-99,"1024: GOS  12:",266,75435,70877,"","PET", 48,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+43.66333, -69.99000,59,0,-99,"1025: GOS  12:",266,75436,70878,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.66667, -69.51833,143,0,-99,"1027: GOS  12:",266,75438,70880,"","", 96,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.82000, -69.48333,78,0,-99,"1029: GOS  12:",266,75440,70881,"","", 95,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0," "
+43.66500, -69.26167,122,0,-99,"1031: GOS  12:",266,75442,70882,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.83167, -69.26667,64,0,-99,"1032: GOS  12:",266,75443,70883,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+43.82500, -68.97833,68,0,-99,"1033: GOS  12:",266,75444,70884,"","", 52,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+43.82667, -68.76167,102,0,-99,"1034: GOS  12:",266,75445,70885,"","", 94,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+44.33333, -67.48667,111,0,-99,"1037: GOS  12:",266,75447,70887,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+44.33333, -67.48667,111,0,-99,"1037: GOS  12:",266,75447,70887,"","PET", 39,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+44.16833, -67.74667,178,0,-99,"1039: GOS  12:",266,75449,70889,"","", 81,  0,  0,  0,  0,  0,  0,  0,  0,  0, 15,  0,  0,  0,  0,  0," "
+44.33333, -67.75000,75,0,-99,"1040: GOS  12:",266,75450,70890,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+44.34167, -68.00333,38,0,-99,"1041: GOS  12:",266,75451,70891,"","", 88,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  3,  0,  0," "
+44.34167, -68.00333,38,0,-99,"1041: GOS  12:",266,75451,70891,"","PET", 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+44.17000, -68.01167,89,0,-99,"1042: GOS  12:",266,75452,70892,"","", 88,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0,  3,  0,  0," "
+42.50000, -67.95833,223,0,-99,"1044: GOS  12:",266,75454,70894,"","", 95,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0," "
+42.33333, -68.24333,208,0,-99,"1046: GOS  12:",266,75456,70896,"","", 94,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+42.35833, -68.76667,213,0,-99,"1049: GOS  12:",266,75458,70898,"","", 89,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0," "
+42.15000, -69.23333,194,0,-99,"1052: GOS  12:",266,75461,70901,"","", 96,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.33333, -71.00333,33,0,-99,"1053: GOS  13:",266,75462,70902,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.32000, -70.71667,23,0,-99,"1054: GOS  13:",266,75463,70903,"","", 99,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.29167, -70.50000,23,0,-99,"1055: GOS  13:",266,75464,70904,"","", 98,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.18833, -70.20667,23,0,-99,"1056: GOS  13:",266,75465,70905,"","", 99,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+41.08333, -70.00000,28,0,-99,"1057: GOS  13:",266,75466,70906,"","", 97,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0," "
+40.96167, -70.00000,33,0,-99,"1058: GOS  13:",266,75467,70907,"","", 94,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0," "
+40.50000, -68.48333,94,0,-99,"1059: GOS  13:",266,75468,70908,"","", 96,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.32833, -68.51333,123,0,-99,"1060: GOS  13:",266,75469,70909,"","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.19167, -68.22500,426,0,-99,"1062: GOS  13:",266,75470,70910,"","", 92,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.34500, -68.25000,144,0,-99,"1063: GOS  13:",266,75471,70911,"","", 99,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.34167, -68.01167,154,0,-99,"1064: GOS  13:",266,75472,70912,"","", 94,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  2,  0,  0," "
+40.70333, -71.51667,68,0,-99,"1066: GOS  13:",266,75474,70913,"","", 99,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.50000, -71.51667,77,0,-99,"1067: GOS  13:",266,75475,70914,"","", 99,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0," "
+40.50000, -71.51667,77,0,-99,"1067: GOS  13:",266,75475,70914,"","PET", 50,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
