huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
06040004,Buffalo,488251.61526500000,1975.88397875000,TN,1092,2078,56,108,0,0,0,0,0,0,0,0,296,535,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1531,62,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,2,2,6.1272,0.0031,0.0000,0.0000,68.2074,0.0345,6.9057,0.0035,1.4283,0.0007,0.3123,0.0002,0.8217,0.0004,1238.3649,0.6266,83.1159,0.0421,13.9104,0.0070,53.9316,0.0273,108.1638,0.0547,301.5279,0.1526,79.7814,0.0404,12.9060,0.0065,0.7056,0.0004,12,0
06040005,Kentucky Lake,1161367.20513000000,4699.88584226000,"KY,TN",1092,2078,56,108,0,0,0,0,0,0,0,0,296,535,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1531,62,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,3,16,19,16,483.2037,0.1028,0.0000,0.0000,145.1709,0.0309,16.0794,0.0034,6.8922,0.0015,3.3345,0.0007,4.8240,0.0010,2684.3688,0.5711,233.4501,0.0497,0.3015,0.0001,21.8682,0.0047,131.6259,0.0280,357.0759,0.0760,414.5670,0.0882,185.6043,0.0395,11.6217,0.0025,96,0
06040006,Lower Tennessee,439852.64006400000,1780.02029556000,"KY,TN",1092,2078,56,108,0,0,0,0,0,0,0,0,296,535,18,24,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1531,62,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,2,17,29,31,31,23.4729,0.0132,0.0000,0.0000,96.7815,0.0544,26.3169,0.0148,9.5553,0.0054,6.0840,0.0034,2.7315,0.0015,599.8347,0.3370,51.0147,0.0287,0.0045,0.0000,0.9999,0.0006,15.9363,0.0090,239.0580,0.1343,618.0480,0.3472,73.8297,0.0415,16.2324,0.0091,64,0
07010101,Mississippi Headwaters,1267309.91280000000,5128.62072447000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,2,761.4792,0.1485,0.0000,0.0000,122.7357,0.0239,33.9795,0.0066,9.2484,0.0018,3.3705,0.0007,6.1407,0.0012,1780.0344,0.3471,502.1082,0.0979,208.6902,0.0407,166.4847,0.0325,42.9183,0.0084,293.8698,0.0573,55.7991,0.0109,843.3414,0.1644,298.3149,0.0582,44,0
07010102,Leech Lake,855065.37277300000,3460.32643420000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,2,673.7742,0.1947,0.0000,0.0000,55.4535,0.0160,7.3035,0.0021,0.9819,0.0003,0.4410,0.0001,0.4842,0.0001,1529.0667,0.4419,197.2161,0.0570,28.4616,0.0082,78.3891,0.0227,20.2644,0.0059,124.6446,0.0360,17.9748,0.0052,451.6227,0.1305,274.3848,0.0793,0,0
07010103,Prairie-Willow,1317062.31322000000,5329.96152463000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,11,11,12,11,327.1509,0.0614,0.0000,0.0000,142.1604,0.0267,19.2897,0.0036,7.1937,0.0013,2.7261,0.0005,51.3882,0.0096,1570.3209,0.2946,159.1011,0.0298,405.9441,0.0762,312.2847,0.0586,31.6350,0.0059,212.5566,0.0399,45.0189,0.0084,1591.3134,0.2985,452.1483,0.0848,36,0
07010104,Elk-Nokasippi,1099589.00991000000,4449.87838230000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8,8,8,279.6435,0.0628,0.0000,0.0000,182.3553,0.0410,20.0871,0.0045,3.0942,0.0007,1.7631,0.0004,0.5823,0.0001,1266.1884,0.2845,63.3195,0.0142,22.0653,0.0050,135.3969,0.0304,137.4417,0.0309,660.6909,0.1485,450.1251,0.1012,732.3759,0.1646,494.8155,0.1112,10,0
07010105,Pine,502445.99267500000,2033.32658013000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,238.3380,0.1172,0.0000,0.0000,37.9656,0.0187,4.5900,0.0023,0.5733,0.0003,0.2205,0.0001,0.4464,0.0002,918.9747,0.4519,66.9951,0.0329,18.2565,0.0090,102.5892,0.0504,29.0583,0.0143,84.0798,0.0413,31.2507,0.0154,348.2982,0.1713,151.8912,0.0747,0,0
07010106,Crow Wing,1245584.00811000000,5040.69911673000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,5,335.2257,0.0665,0.0000,0.0000,152.2080,0.0302,19.0575,0.0038,3.0852,0.0006,1.4040,0.0003,4.8114,0.0010,1887.7590,0.3745,450.8694,0.0894,1.2627,0.0003,198.3078,0.0393,144.5724,0.0287,579.6054,0.1150,510.1758,0.1012,368.3529,0.0731,384.1065,0.0762,7,1
07010107,Redeye,575457.10234400000,2328.79202736000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,34.5204,0.0148,0.0000,0.0000,92.8584,0.0399,10.0926,0.0043,1.5012,0.0006,1.1088,0.0005,1.6371,0.0007,498.2022,0.2139,35.3907,0.0152,0.6786,0.0003,110.5713,0.0475,85.4622,0.0367,474.3729,0.2037,590.1786,0.2534,74.4525,0.0320,317.6982,0.1364,0,0
07010108,Long Prairie,551745.33607700000,2232.83392378000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,3,4,4,161.4348,0.0723,0.0000,0.0000,108.7119,0.0487,22.9428,0.0103,4.3146,0.0019,3.0978,0.0014,0.6174,0.0003,415.6128,0.1861,18.0909,0.0081,2.1411,0.0010,41.3757,0.0185,144.6039,0.0648,478.2267,0.2142,612.5913,0.2744,47.9637,0.0215,170.9784,0.0766,7,46
07010201,Platte-Spunk,653060.32928800000,2642.84111194000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,7,7,66.3912,0.0251,0.0000,0.0000,112.7322,0.0427,20.2419,0.0077,7.2351,0.0027,1.9152,0.0007,0.2313,0.0001,445.3389,0.1685,21.6396,0.0082,0.5121,0.0002,5.1912,0.0020,92.1546,0.0349,832.0725,0.3148,758.5740,0.2870,58.0581,0.0220,220.4991,0.0834,1,0
07010202,Sauk,666781.61971400000,2698.36919843000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,6,5,7,7,126.2394,0.0468,0.0000,0.0000,120.5298,0.0447,32.0940,0.0119,11.0403,0.0041,4.6251,0.0017,0.3114,0.0001,217.3626,0.0806,7.4709,0.0028,0.4572,0.0002,1.5264,0.0006,70.3827,0.0261,652.5747,0.2418,1348.8129,0.4998,16.4691,0.0061,88.5240,0.0328,66,0
07010203,Clearwater-Elk,721878.16270300000,2921.33697400000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,10,10,10,11,112.2534,0.0384,0.0000,0.0000,164.9097,0.0564,58.1085,0.0199,36.5139,0.0125,13.9167,0.0048,0.7875,0.0003,476.5185,0.1631,31.5846,0.0108,1.0845,0.0004,25.4421,0.0087,114.8391,0.0393,518.6709,0.1775,1139.4081,0.3900,19.7055,0.0067,207.7335,0.0711,46,16
07010204,Crow,944895.16489700000,3823.85466743000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,18,3,4,14,11,15,15,265.0275,0.0693,0.0000,0.0000,143.7741,0.0376,81.3375,0.0213,21.9546,0.0057,6.0246,0.0016,1.0773,0.0003,301.6593,0.0789,8.0721,0.0021,1.0980,0.0003,55.6731,0.0146,92.5506,0.0242,543.4218,0.1421,2115.6174,0.5533,20.0358,0.0052,166.6071,0.0436,47,2
07010205,South Fork Crow,817488.07787800000,3308.25653289000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,18,4,3,15,15,17,17,124.7886,0.0377,0.0000,0.0000,92.2518,0.0279,81.3492,0.0246,17.7876,0.0054,5.6682,0.0017,1.0278,0.0003,135.7659,0.0410,3.2103,0.0010,0.5706,0.0002,23.8446,0.0072,13.9374,0.0042,317.1537,0.0959,2398.7259,0.7251,6.0336,0.0018,86.1957,0.0261,10,9
07010206,Twin Cities,657476.63000900000,2660.71324501000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,24,4,1,4,7,6,8,230.7969,0.0867,0.0000,0.0000,278.1288,0.1045,553.0842,0.2079,324.6858,0.1220,163.3923,0.0614,7.1577,0.0027,321.7428,0.1209,20.7405,0.0078,1.1457,0.0004,27.7569,0.0104,42.7356,0.0161,263.6136,0.0991,213.9426,0.0804,20.0412,0.0075,191.8440,0.0721,112,29
07010207,Rum,997915.09464700000,4038.41868826000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,6,5,6,6,603.9423,0.1496,0.0000,0.0000,146.8170,0.0364,60.0048,0.0149,17.5644,0.0043,4.2516,0.0011,0.2340,0.0001,924.0354,0.2288,44.7084,0.0111,5.6664,0.0014,49.3128,0.0122,125.3610,0.0310,660.3363,0.1635,735.7383,0.1822,200.0736,0.0495,459.8955,0.1139,7,0
07020001,Upper Minnesota,1328372.53757000000,5375.73237389000,"MN,SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,15,6,0,4,9,9,9,221.6691,0.0412,0.0000,0.0000,224.0811,0.0417,23.2848,0.0043,7.5330,0.0014,1.5786,0.0003,6.9318,0.0013,92.0943,0.0171,0.0198,0.0000,0.0000,0.0000,0.6669,0.0001,751.7799,0.1398,682.0659,0.1269,2909.6001,0.5412,18.3681,0.0034,436.1526,0.0811,10,17
07020002,Pomme De Terre,581212.01461900000,2352.08132863000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,206.3232,0.0877,0.0000,0.0000,108.5409,0.0461,14.2857,0.0061,3.3138,0.0014,0.6984,0.0003,1.7253,0.0007,129.6963,0.0551,3.4992,0.0015,0.6030,0.0003,3.9357,0.0017,108.4851,0.0461,157.7952,0.0671,1472.5935,0.6260,10.0071,0.0043,130.7574,0.0556,0,0
07020003,Lac Qui Parle,698275.52253600000,2825.82048803000,"MN,SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,9,0,0,4,4,4,4,51.1173,0.0181,0.0000,0.0000,122.0742,0.0432,6.4062,0.0023,2.0313,0.0007,0.6372,0.0002,1.6848,0.0006,25.1109,0.0089,0.0252,0.0000,0.0000,0.0000,0.2889,0.0001,321.9561,0.1139,263.9079,0.0934,1831.5612,0.6481,8.9478,0.0032,190.1547,0.0673,7,17
07020004,Hawk-Yellow Medicine,1325918.75294000000,5365.80226086000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,12,1,0,9,9,9,9,83.0160,0.0155,0.0000,0.0000,249.5178,0.0465,52.7742,0.0098,11.3724,0.0021,2.6622,0.0005,6.8103,0.0013,90.0081,0.0168,1.1997,0.0002,0.1512,0.0000,3.2562,0.0006,140.9130,0.0263,191.6838,0.0357,4293.8199,0.8003,24.3639,0.0045,213.9606,0.0399,3,0
07020005,Chippewa,1325620.68945000000,5364.59604083000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,7,1,0,3,4,4,4,316.9116,0.0591,0.0000,0.0000,222.9894,0.0416,37.8513,0.0071,4.4559,0.0008,1.4391,0.0003,3.6567,0.0007,219.0411,0.0408,4.9446,0.0009,0.7605,0.0001,9.4356,0.0018,146.9097,0.0274,422.6760,0.0788,3685.9968,0.6871,22.3407,0.0042,265.4271,0.0495,11,19
07020006,Redwood,457770.51035400000,1852.53133645000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,31.1661,0.0168,0.0000,0.0000,94.7952,0.0512,17.5140,0.0095,4.9203,0.0027,1.4589,0.0008,2.0565,0.0011,17.9442,0.0097,0.0090,0.0000,0.0117,0.0000,0.0414,0.0000,110.1528,0.0595,57.3543,0.0310,1459.6776,0.7879,3.9573,0.0021,51.4710,0.0278,2,0
07020007,Middle Minnesota,880728.32515300000,3564.18070701000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,10,3,3,6,4,7,7,99.6228,0.0280,0.0000,0.0000,173.5650,0.0487,47.2221,0.0132,21.3867,0.0060,7.0821,0.0020,13.4550,0.0038,137.5335,0.0386,0.5778,0.0002,0.0495,0.0000,5.8203,0.0016,30.2031,0.0085,89.8119,0.0252,2725.9947,0.7648,36.9828,0.0104,174.8772,0.0491,3,0
07020008,Cottonwood,842165.64039400000,3408.12307482000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,29.8998,0.0088,0.0000,0.0000,168.7995,0.0495,20.2572,0.0059,5.9328,0.0017,0.8703,0.0003,1.9647,0.0006,42.6636,0.0125,0.0000,0.0000,0.1080,0.0000,0.1503,0.0000,70.9632,0.0208,59.9049,0.0176,2888.3223,0.8475,13.4190,0.0039,104.9571,0.0308,3,0
07020009,Blue Earth,990931.48802000000,4010.15703788000,"IA,MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,13,1,1,7,7,8,8,60.9705,0.0152,0.0000,0.0000,239.5629,0.0597,29.6262,0.0074,7.5330,0.0019,2.2797,0.0006,2.5632,0.0006,27.4176,0.0068,0.0909,0.0000,5.7141,0.0014,0.3420,0.0001,82.7748,0.0206,26.0235,0.0065,3415.8123,0.8518,61.9578,0.0155,47.4075,0.0118,17,0
07020010,Watonwan,542996.08593600000,2197.42696835000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,2447,108,193,0,0,0,0,0,0,0,0,9,2,1,4,3,4,4,31.4361,0.0143,0.0000,0.0000,119.2662,0.0543,15.0615,0.0069,3.9024,0.0018,0.6210,0.0003,1.1403,0.0005,24.1731,0.0110,0.0099,0.0000,0.0000,0.0000,0.1053,0.0000,20.9025,0.0095,12.4560,0.0057,1900.1547,0.8647,8.8515,0.0040,59.4315,0.0270,0,0
07020011,Le Sueur,706788.44908900000,2860.27107593000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,7,1,0,5,6,6,6,61.6716,0.0216,0.0000,0.0000,159.6303,0.0558,20.9583,0.0073,5.6367,0.0020,1.6002,0.0006,1.5912,0.0006,40.9527,0.0143,0.3798,0.0001,0.0108,0.0000,1.6272,0.0006,66.6729,0.0233,39.5604,0.0138,2359.4157,0.8249,55.5237,0.0194,44.9334,0.0157,4,0
07020012,Lower Minnesota,1166335.95426000000,4719.99365450000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,3210,165,338,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,1410,24,102,1240,2447,108,193,0,0,0,0,0,0,0,0,31,3,4,12,11,13,15,142.9092,0.0303,0.0000,0.0000,239.4072,0.0507,241.6401,0.0512,130.8987,0.0277,59.4297,0.0126,2.7045,0.0006,367.2702,0.0778,9.3771,0.0020,1.1511,0.0002,86.6133,0.0184,37.8117,0.0080,497.3661,0.1054,2720.9826,0.5765,27.9558,0.0059,154.3437,0.0327,39,18
07030001,Upper St. Croix,1317726.47185000000,5332.64927897000,"MN,WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,218.5146,0.0410,0.0000,0.0000,173.8107,0.0326,41.2704,0.0077,3.5046,0.0007,1.0098,0.0002,0.5310,0.0001,2530.4490,0.4745,251.2827,0.0471,358.1226,0.0672,265.7205,0.0498,57.2445,0.0107,403.9875,0.0758,122.7402,0.0230,689.5413,0.1293,214.6986,0.0403,0,0
07030002,Namekagon,633030.68507100000,2561.78402606000,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7813,0.0596,0.0000,0.0000,100.6281,0.0393,21.3462,0.0083,2.9520,0.0012,1.0287,0.0004,0.5580,0.0002,1249.1802,0.4876,176.9571,0.0691,327.4155,0.1278,55.1655,0.0215,30.8205,0.0120,89.7417,0.0350,25.8579,0.0101,309.7908,0.1209,17.7435,0.0069,0,0
07030003,Kettle,672863.97977300000,2722.98363373000,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1300,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,3,70.8660,0.0260,0.0000,0.0000,86.8509,0.0319,18.1170,0.0067,2.9862,0.0011,0.9945,0.0004,0.3753,0.0001,828.7074,0.3044,75.1410,0.0276,35.5140,0.0130,114.4728,0.0420,19.2276,0.0071,354.5550,0.1302,61.1298,0.0225,769.7961,0.2827,283.8519,0.1043,0,0
